ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
3,"Native American",2013,"2013",21625,7677.999999999999,"Cherokee County, NC","05000US37039","cherokee-county-nc"
3,"Native American",2013,"2013",42083,3627.0000000000005,"Chowan County, NC","05000US37041","chowan-county-nc"
3,"Native American",2013,"2013",31964,26760,"Cleveland County, NC","05000US37045","cleveland-county-nc"
3,"Native American",2013,"2013",38958,4422,"Columbus County, NC","05000US37047","columbus-county-nc"
3,"Native American",2013,"2013",22067,16542,"Craven County, NC","05000US37049","craven-county-nc"
3,"Native American",2013,"2013",34124,4655,"Cumberland County, NC","05000US37051","cumberland-county-nc"
3,"Native American",2013,"2013",55417,2356,"Currituck County, NC","05000US37053","currituck-county-nc"
3,"Native American",2013,"2013",44432,20732,"Davidson County, NC","05000US37057","davidson-county-nc"
3,"Native American",2013,"2013",38750,34954,"Durham County, NC","05000US37063","durham-county-nc"
3,"Native American",2013,"2013",39219,10783,"Forsyth County, NC","05000US37067","forsyth-county-nc"
3,"Native American",2013,"2013",24087,2129,"Franklin County, NC","05000US37069","franklin-county-nc"
3,"Native American",2013,"2013",43500,19027,"Gaston County, NC","05000US37071","gaston-county-nc"
3,"Native American",2013,"2013",45625,23760,"Graham County, NC","05000US37075","graham-county-nc"
3,"Native American",2013,"2013",62702,11985,"Granville County, NC","05000US37077","granville-county-nc"
3,"Native American",2013,"2013",46750,7291.000000000001,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2013,"2013",23324,3371,"Halifax County, NC","05000US37083","halifax-county-nc"
3,"Native American",2013,"2013",35964,3977.0000000000005,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2013,"2013",30784,7757.999999999999,"Haywood County, NC","05000US37087","haywood-county-nc"
3,"Native American",2013,"2013",51833,26952.000000000004,"Henderson County, NC","05000US37089","henderson-county-nc"
3,"Native American",2013,"2013",37778,10987,"Hertford County, NC","05000US37091","hertford-county-nc"
3,"Native American",2013,"2013",26184,4518,"Hoke County, NC","05000US37093","hoke-county-nc"
3,"Native American",2013,"2013",39050,32313,"Iredell County, NC","05000US37097","iredell-county-nc"
3,"Native American",2013,"2013",38080,6555,"Jackson County, NC","05000US37099","jackson-county-nc"
3,"Native American",2013,"2013",18785,3086,"Johnston County, NC","05000US37101","johnston-county-nc"
3,"Native American",2013,"2013",43077,6194,"Jones County, NC","05000US37103","jones-county-nc"
3,"Native American",2013,"2013",57788,25747,"Lee County, NC","05000US37105","lee-county-nc"
3,"Native American",2013,"2013",58889,66592,"Lenoir County, NC","05000US37107","lenoir-county-nc"
3,"Native American",2013,"2013",55385,71983,"Lincoln County, NC","05000US37109","lincoln-county-nc"
3,"Native American",2013,"2013",32813,49625,"McDowell County, NC","05000US37111","mcdowell-county-nc"
3,"Native American",2013,"2013",48646,482.99999999999994,"Martin County, NC","05000US37117","martin-county-nc"
3,"Native American",2013,"2013",32114,6686,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
3,"Native American",2013,"2013",38750,18180,"Montgomery County, NC","05000US37123","montgomery-county-nc"
3,"Native American",2013,"2013",46292,51330,"Moore County, NC","05000US37125","moore-county-nc"
3,"Native American",2013,"2013",31906,18383,"Nash County, NC","05000US37127","nash-county-nc"
3,"Native American",2013,"2013",39655,18730,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
3,"Native American",2013,"2013",62917,58680,"Northampton County, NC","05000US37131","northampton-county-nc"
3,"Native American",2013,"2013",41667,10973,"Onslow County, NC","05000US37133","onslow-county-nc"
3,"Native American",2013,"2013",7350,18243,"Orange County, NC","05000US37135","orange-county-nc"
3,"Native American",2013,"2013",25536,9119,"Pender County, NC","05000US37141","pender-county-nc"
3,"Native American",2013,"2013",38681,13983,"Person County, NC","05000US37145","person-county-nc"
3,"Native American",2013,"2013",73448,23115,"Pitt County, NC","05000US37147","pitt-county-nc"
3,"Native American",2013,"2013",35981,23179,"Randolph County, NC","05000US37151","randolph-county-nc"
3,"Native American",2013,"2013",37695,16402,"Richmond County, NC","05000US37153","richmond-county-nc"
3,"Native American",2013,"2013",27284,1281,"Robeson County, NC","05000US37155","robeson-county-nc"
3,"Native American",2013,"2013",25833,42666,"Rockingham County, NC","05000US37157","rockingham-county-nc"
3,"Native American",2013,"2013",35758,3857,"Rowan County, NC","05000US37159","rowan-county-nc"
3,"Native American",2013,"2013",30179,6714,"Rutherford County, NC","05000US37161","rutherford-county-nc"
3,"Native American",2013,"2013",29596,6721,"Sampson County, NC","05000US37163","sampson-county-nc"
3,"Native American",2013,"2013",16274,4693,"Scotland County, NC","05000US37165","scotland-county-nc"
3,"Native American",2013,"2013",58125,56921,"Stanly County, NC","05000US37167","stanly-county-nc"
3,"Native American",2013,"2013",14807,52189,"Stokes County, NC","05000US37169","stokes-county-nc"
3,"Native American",2013,"2013",20875,5536,"Swain County, NC","05000US37173","swain-county-nc"
3,"Native American",2013,"2013",20938,10095,"Transylvania County, NC","05000US37175","transylvania-county-nc"
3,"Native American",2013,"2013",52813,8452,"Union County, NC","05000US37179","union-county-nc"
3,"Native American",2013,"2013",49432,4500,"Vance County, NC","05000US37181","vance-county-nc"
3,"Native American",2013,"2013",58324,18326,"Wake County, NC","05000US37183","wake-county-nc"
3,"Native American",2013,"2013",24135,17480,"Warren County, NC","05000US37185","warren-county-nc"
3,"Native American",2013,"2013",18370,15290.999999999998,"Watauga County, NC","05000US37189","watauga-county-nc"
3,"Native American",2013,"2013",14327,108484.00000000001,"Wayne County, NC","05000US37191","wayne-county-nc"
3,"Native American",2013,"2013",8500,16405,"Wilkes County, NC","05000US37193","wilkes-county-nc"
3,"Native American",2013,"2013",12750,17913,"Wilson County, NC","05000US37195","wilson-county-nc"
4,"Asian",2013,"2013",65401,18476,"Alamance County, NC","05000US37001","alamance-county-nc"
4,"Asian",2013,"2013",39830,48545,"Alexander County, NC","05000US37003","alexander-county-nc"
